#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,Date
,"
Asia
",214177844,34109.0,1535995.0,199.0,198776221.0,42580.0,13865628.0,15540.0,,,,,,Asia,,,,,,,2023-02-24
,"
North America
",124454659,13166.0,1609910.0,100.0,119688106.0,39469.0,3156643.0,7752.0,,,,,,North America,,,,,,,2023-02-24
,"
Europe
",246116716,51474.0,2016321.0,223.0,241707445.0,28487.0,2392950.0,6461.0,,,,,,Europe,,,,,,,2023-02-24
,"
South America
",67966089,15202.0,1350361.0,141.0,66204615.0,7649.0,411113.0,10195.0,,,,,,South America,,,,,,,2023-02-24
,"
Oceania
",13987191,2961.0,26076.0,16.0,13826284.0,2416.0,134831.0,64.0,,,,,,Australia/Oceania,,,,,,,2023-02-24
,"
Africa
",12791178,424.0,258576.0,,12074525.0,101.0,458077.0,547.0,,,,,,Africa,,,,,,,2023-02-24
,"

",721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,,2023-02-24
171.0,Somalia,27324,,1361.0,,13182.0,,12781.0,,1622.0,81.0,400466.0,"23,778",16841795.0,Africa,616.0,12375.0,42.0,,,759.0,2023-02-26
172.0,Congo,25375,,386.0,,24006.0,,983.0,,4377.0,67.0,347815.0,"59,991",5797805.0,Africa,228.0,15020.0,17.0,,,170.0,2023-02-26
173.0,Solomon Islands,24575,,153.0,,,,,1.0,34077.0,212.0,,,721159.0,Australia/Oceania,29.0,4713.0,,,,11183.0,2023-02-26
174.0,Micronesia,23671,,60.0,,,,,1.0,201474.0,511.0,54967.0,"467,848",117489.0,Australia/Oceania,5.0,1958.0,2.0,,,137834.0,2023-02-26
175.0,San Marino,23536,,122.0,,23276.0,,138.0,4.0,690509.0,3579.0,157634.0,"4,624,732",34085.0,Europe,1.0,279.0,0.0,,,4049.0,2023-02-26
176.0,Timor-Leste,23418,,138.0,,23102.0,,178.0,,17101.0,101.0,278529.0,"203,391",1369429.0,Asia,58.0,9923.0,5.0,,,130.0,2023-02-26
177.0,Burkina Faso,22056,,396.0,,21596.0,,64.0,,998.0,18.0,248995.0,"11,265",22102838.0,Africa,1002.0,55815.0,89.0,,,3.0,2023-02-26
178.0,Liechtenstein,21409,4.0,89.0,,21288.0,2.0,32.0,2.0,557715.0,2318.0,112457.0,"2,929,559",38387.0,Europe,2.0,431.0,0.0,104.0,,834.0,2023-02-26
179.0,Gibraltar,20423,,111.0,,16579.0,,3733.0,,605952.0,3293.0,534283.0,"15,852,213",33704.0,Europe,2.0,304.0,0.0,,,110758.0,2023-02-26
180.0,Grenada,19680,,238.0,,19358.0,,84.0,4.0,173430.0,2097.0,182981.0,"1,612,523",113475.0,North America,6.0,477.0,1.0,,,740.0,2023-02-26
181.0,Bermuda,18799,,160.0,,18632.0,,7.0,,303508.0,2583.0,1027337.0,"16,586,270",61939.0,North America,3.0,387.0,0.0,,,113.0,2023-02-26
182.0,Nicaragua,18491,,225.0,,4225.0,,14041.0,,2728.0,33.0,,,6779100.0,North America,367.0,30129.0,,,,2071.0,2023-02-26
183.0,South Sudan,18368,,138.0,,18115.0,,115.0,1.0,1581.0,12.0,410280.0,"35,313",11618511.0,Africa,633.0,84192.0,28.0,,,10.0,2023-02-26
184.0,Tajikistan,17786,,125.0,,17264.0,,397.0,,1786.0,13.0,,,9957464.0,Asia,560.0,79660.0,,,,40.0,2023-02-26
185.0,Equatorial Guinea,17229,,183.0,,16907.0,,139.0,5.0,11512.0,122.0,365697.0,"244,342",1496662.0,Africa,87.0,8178.0,4.0,,,93.0,2023-02-26
186.0,Tonga,16801,,13.0,,15638.0,,1150.0,,155927.0,121.0,535009.0,"4,965,327",107749.0,Australia/Oceania,6.0,8288.0,0.0,,,10673.0,2023-02-26
187.0,Samoa,16607,,29.0,,1605.0,,14973.0,,82116.0,143.0,187397.0,"926,612",202239.0,Australia/Oceania,12.0,6974.0,1.0,,,74036.0,2023-02-26
188.0,Monaco,16106,,67.0,,15992.0,,47.0,4.0,404846.0,1684.0,78646.0,"1,976,875",39783.0,Europe,2.0,594.0,1.0,,,1181.0,2023-02-26
189.0,Dominica,15760,,74.0,,15673.0,,13.0,,217848.0,1023.0,229344.0,"3,170,187",72344.0,North America,5.0,978.0,0.0,,,180.0,2023-02-26
190.0,Djibouti,15690,,189.0,,15427.0,,74.0,,15441.0,186.0,305941.0,"301,094",1016097.0,Africa,65.0,5376.0,3.0,,,73.0,2023-02-26
191.0,Marshall Islands,15598,,17.0,,15528.0,,53.0,,259720.0,283.0,,,60057.0,Australia/Oceania,4.0,3533.0,,,,882.0,2023-02-26
192.0,CAR,15368,,113.0,,15200.0,,55.0,2.0,3063.0,23.0,81294.0,"16,205",5016678.0,Africa,326.0,44395.0,62.0,,,11.0,2023-02-26
193.0,Gambia,12586,,372.0,,12189.0,,25.0,,4919.0,145.0,155686.0,"60,851",2558482.0,Africa,203.0,6878.0,16.0,,,10.0,2023-02-26
194.0,Saint Martin,12257,,63.0,,1399.0,,10795.0,7.0,308507.0,1586.0,112382.0,"2,828,643",39730.0,North America,3.0,631.0,0.0,,,271709.0,2023-02-26
195.0,Vanuatu,12014,,14.0,,11976.0,,24.0,,37330.0,44.0,24976.0,"77,606",321832.0,Australia/Oceania,27.0,22988.0,13.0,,,75.0,2023-02-26
196.0,Greenland,11971,,21.0,,2761.0,,9189.0,4.0,210117.0,369.0,164926.0,"2,894,810",56973.0,North America,5.0,2713.0,0.0,,,161287.0,2023-02-26
197.0,Yemen,11945,,2159.0,,9124.0,,662.0,23.0,383.0,69.0,329592.0,"10,579",31154867.0,Asia,2608.0,14430.0,95.0,,,21.0,2023-02-26
198.0,Caribbean Netherlands,11672,,38.0,,10476.0,,1158.0,,438023.0,1426.0,30126.0,"1,130,559",26647.0,North America,2.0,701.0,1.0,,,43457.0,2023-02-26
199.0,Sint Maarten,11016,,91.0,,10905.0,,20.0,,250557.0,2070.0,62056.0,"1,411,454",43966.0,North America,4.0,483.0,1.0,,,455.0,2023-02-26
200.0,Eritrea,10189,,103.0,,10086.0,,0.0,,2782.0,28.0,23693.0,"6,470",3662244.0,Africa,359.0,35556.0,155.0,,,,2023-02-26
201.0,Niger,9931,,312.0,,8890.0,,729.0,1.0,381.0,12.0,254538.0,"9,759",26083660.0,Africa,2626.0,83601.0,102.0,,,28.0,2023-02-26
202.0,St. Vincent Grenadines,9589,,123.0,,9466.0,,0.0,,85961.0,1103.0,113703.0,"1,019,292",111551.0,North America,12.0,907.0,1.0,,,,2023-02-26
203.0,Antigua and Barbuda,9106,,146.0,,8954.0,,6.0,1.0,91509.0,1467.0,18901.0,"189,943",99509.0,North America,11.0,682.0,5.0,,,60.0,2023-02-26
204.0,Comoros,8998,,161.0,,8837.0,,0.0,,9916.0,177.0,,,907419.0,Africa,101.0,5636.0,,,,,2023-02-26
205.0,Guinea-Bissau,8953,,176.0,,8660.0,,117.0,6.0,4339.0,85.0,145231.0,"70,385",2063367.0,Africa,230.0,11724.0,14.0,,,57.0,2023-02-26
206.0,Liberia,8065,,294.0,,7768.0,,3.0,2.0,1520.0,55.0,139824.0,"26,356",5305117.0,Africa,658.0,18045.0,38.0,,,6.0,2023-02-26
207.0,Sierra Leone,7760,,126.0,,,,,,934.0,15.0,259958.0,"31,296",8306436.0,Africa,1070.0,65924.0,32.0,,,330.0,2023-02-26
208.0,Chad,7675,,194.0,,4874.0,,2607.0,,441.0,11.0,191341.0,"10,988",17413580.0,Africa,2269.0,89761.0,91.0,,,150.0,2023-02-26
209.0,British Virgin Islands,7305,,64.0,,,,,,238757.0,2092.0,107339.0,"3,508,269",30596.0,North America,4.0,478.0,0.0,,,392.0,2023-02-26
210.0,Cook Islands,7025,,2.0,,7012.0,,11.0,,399806.0,114.0,19690.0,"1,120,596",17571.0,Australia/Oceania,3.0,8786.0,1.0,,,626.0,2023-02-26
211.0,Saint Kitts and Nevis,6596,,46.0,,6546.0,,4.0,,122441.0,854.0,126927.0,"2,356,129",53871.0,North America,8.0,1171.0,0.0,,,74.0,2023-02-26
212.0,Turks and Caicos,6551,,38.0,,6491.0,,22.0,4.0,164842.0,956.0,611527.0,"15,387,811",39741.0,North America,6.0,1046.0,0.0,,,554.0,2023-02-26
213.0,Sao Tome and Principe,6281,,77.0,,6203.0,,1.0,,27587.0,338.0,29036.0,"127,530",227679.0,Africa,36.0,2957.0,8.0,,,4.0,2023-02-26
214.0,Palau,5988,,9.0,,5976.0,,3.0,,328416.0,494.0,69136.0,"3,791,806",18233.0,Australia/Oceania,3.0,2026.0,0.0,,,165.0,2023-02-26
215.0,St. Barth,5439,,6.0,,,,,,546908.0,603.0,78646.0,"7,908,095",9945.0,North America,2.0,1658.0,0.0,,,499849.0,2023-02-26
216.0,Nauru,5247,,1.0,,5075.0,,171.0,,481244.0,92.0,20509.0,"1,881,042",10903.0,Australia/Oceania,2.0,10903.0,1.0,,,15684.0,2023-02-26
217.0,Kiribati,5013,,18.0,,2703.0,,2292.0,3.0,40618.0,146.0,,,123419.0,Australia/Oceania,25.0,6857.0,,,,18571.0,2023-02-26
218.0,Anguilla,3904,,12.0,,3879.0,,13.0,4.0,256336.0,788.0,51382.0,"3,373,736",15230.0,North America,4.0,1269.0,0.0,,,854.0,2023-02-26
219.0,Macao,3514,1.0,121.0,,3387.0,9.0,6.0,,5264.0,181.0,7850.0,"11,760",667490.0,Asia,190.0,5516.0,85.0,1.0,,9.0,2023-02-26
220.0,Saint Pierre Miquelon,3452,,2.0,,2449.0,,1001.0,1.0,599410.0,347.0,25400.0,"4,410,488",5759.0,North America,2.0,2880.0,0.0,,,173815.0,2023-02-26
221.0,Wallis and Futuna,3427,,7.0,,438.0,,2982.0,,312056.0,637.0,20508.0,"1,867,419",10982.0,Australia/Oceania,3.0,1569.0,1.0,,,271535.0,2023-02-26
222.0,Tuvalu,2805,,,,,,2805.0,,232471.0,,,,12066.0,Australia/Oceania,4.0,,,,,232471.0,2023-02-26
223.0,Saint Helena,2166,,,,2.0,,2164.0,,354211.0,,,,6115.0,Africa,3.0,,,,,353884.0,2023-02-26
224.0,Falkland Islands,1930,,,,1930.0,,0.0,,545352.0,,8632.0,"2,439,107",3539.0,South America,2.0,,0.0,,,,2023-02-26
225.0,Montserrat,1403,,8.0,,1376.0,,19.0,,282578.0,1611.0,17762.0,"3,577,442",4965.0,North America,4.0,621.0,0.0,,,3827.0,2023-02-26
226.0,Niue,788,5.0,,,766.0,14.0,22.0,,485820.0,,,,1622.0,Australia/Oceania,2.0,,,3083.0,,13564.0,2023-02-26
227.0,Diamond Princess,712,,13.0,,699.0,,0.0,,,,,,,,,,,,,,2023-02-26
228.0,Vatican City,29,,,,29.0,,0.0,,36295.0,,,,799.0,Europe,28.0,,,,,,2023-02-26
229.0,Western Sahara,10,,1.0,,9.0,,0.0,,16.0,2.0,,,626161.0,Africa,62616.0,626161.0,,,,,2023-02-26
230.0,MS Zaandam,9,,2.0,,7.0,,0.0,,,,,,,,,,,,,,2023-02-26
231.0,Tokelau,5,,,,,,5.0,,3628.0,,,,1378.0,Australia/Oceania,276.0,,,,,3628.0,2023-02-26
,Total:,214254266,36094.0,1536304.0,146.0,198880434.0,55400.0,13837528.0,15514.0,,,,,,Asia,,,,,,,2023-02-26
,Total:,124553800,6734.0,1610998.0,47.0,119744597.0,17285.0,3198205.0,7752.0,,,,,,North America,,,,,,,2023-02-26
,Total:,246170589,26377.0,2016458.0,69.0,241766229.0,27649.0,2387902.0,6465.0,,,,,,Europe,,,,,,,2023-02-26
,Total:,67975681,4068.0,1350417.0,28.0,66212573.0,3406.0,412691.0,10188.0,,,,,,South America,,,,,,,2023-02-26
,Total:,13994994,1301.0,26110.0,5.0,13833372.0,1190.0,135512.0,64.0,,,,,,Australia/Oceania,,,,,,,2023-02-26
,Total:,12792192,766.0,258577.0,1.0,12074584.0,26.0,459031.0,547.0,,,,,,Africa,,,,,,,2023-02-26
,Total:,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,,2023-02-26
,Total:,679742243,75340.0,6798879.0,296.0,652512495.0,104956.0,20430869.0,40530.0,872046.0,8722.0,,,,All,,,,,,,2023-02-26
,"
Asia
",214275435,21169.0,1536461.0,157.0,198909142.0,28708.0,13829832.0,15497.0,,,,,,Asia,,,,,,,2023-02-27
,"
North America
",124580169,16947.0,1611268.0,149.0,119787772.0,43175.0,3181129.0,7750.0,,,,,,North America,,,,,,,2023-02-27
,"
Europe
",246227059,55613.0,2016755.0,297.0,241811330.0,45101.0,2398974.0,6459.0,,,,,,Europe,,,,,,,2023-02-27
,"
South America
",67991811,15796.0,1350520.0,92.0,66251241.0,38668.0,390050.0,10186.0,,,,,,South America,,,,,,,2023-02-27
,"
Oceania
",13996291,1297.0,26116.0,6.0,13834558.0,1186.0,135617.0,64.0,,,,,,Australia/Oceania,,,,,,,2023-02-27
,"
Africa
",12793643,1451.0,258581.0,4.0,12075067.0,483.0,459995.0,547.0,,,,,,Africa,,,,,,,2023-02-27
,"

",721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,,2023-02-27
,World,679865129,112273.0,6799716.0,705.0,652669816.0,157321.0,20395597.0,40503.0,87220.0,8723.0,,,,All,,,,,,,2023-02-27
1.0,China,503302,,5272.0,,379053.0,,118977.0,7557.0,347.0,4.0,160000000.0,"110,461",1448471400.0,Asia,2878.0,274748.0,9.0,,,82.0,2023-02-27
2.0,USA,105276823,6894.0,1145556.0,70.0,102654350.0,33706.0,1476917.0,2586.0,314442.0,3422.0,1166805671.0,"3,485,028",334805269.0,North America,3.0,292.0,0.0,210.0,0.2,4411.0,2023-02-27
3.0,India,44686371,169.0,530771.0,1.0,44153343.0,140.0,2257.0,,31768.0,377.0,918535118.0,"653,003",1406631776.0,Asia,31.0,2650.0,2.0,1.0,,2.0,2023-02-27
4.0,France,39616580,841.0,164929.0,52.0,39383240.0,4999.0,68411.0,869.0,604054.0,2515.0,271490188.0,"4,139,547",65584518.0,Europe,2.0,398.0,0.0,130.0,0.8,1043.0,2023-02-27
5.0,Germany,38144033,32970.0,167951.0,139.0,37679400.0,17900.0,296682.0,,454726.0,2002.0,122332384.0,"1,458,359",83883596.0,Europe,2.0,499.0,1.0,3930.0,2.0,3537.0,2023-02-27
6.0,Brazil,37038230,13813.0,699006.0,59.0,36216411.0,30436.0,122813.0,,171988.0,3246.0,63776166.0,"296,146",215353593.0,South America,6.0,308.0,3.0,640.0,0.3,570.0,2023-02-27
7.0,Japan,33190564,5598.0,72320.0,52.0,21683904.0,1535.0,11434340.0,170.0,264288.0,576.0,95014492.0,"756,576",125584838.0,Asia,4.0,1737.0,1.0,450.0,0.4,91049.0,2023-02-27
8.0,S. Korea,30502904,4026.0,33961.0,15.0,30278033.0,,190910.0,163.0,594252.0,662.0,15804065.0,"307,892",51329899.0,Asia,2.0,1511.0,3.0,780.0,0.3,3719.0,2023-02-27
9.0,Italy,25576852,,188094.0,,25219653.0,,169105.0,133.0,424422.0,3121.0,267663187.0,"4,441,601",60262770.0,Europe,2.0,320.0,0.0,,,2806.0,2023-02-27
10.0,UK,24341615,,206246.0,,24084330.0,3549.0,51039.0,,355363.0,3011.0,522526476.0,"7,628,357",68497907.0,Europe,3.0,332.0,0.0,,,745.0,2023-02-27
11.0,Russia,22262717,9580.0,396065.0,30.0,21600487.0,9250.0,266165.0,,152687.0,2716.0,273400000.0,"1,875,095",145805947.0,Europe,7.0,368.0,1.0,660.0,0.2,1825.0,2023-02-27
12.0,Turkey,17042722,,101492.0,,,,,,199186.0,1186.0,162743369.0,"1,902,052",85561976.0,Asia,5.0,843.0,1.0,,,1819.0,2023-02-27
13.0,Spain,13763336,,119380.0,,13607068.0,,36888.0,231.0,294597.0,2555.0,471036328.0,"10,082,298",46719142.0,Europe,3.0,391.0,0.0,,,790.0,2023-02-27
14.0,Vietnam,11526905,4.0,43186.0,,10614763.0,3.0,868956.0,4.0,116488.0,436.0,85826548.0,"867,342",98953541.0,Asia,9.0,2291.0,1.0,4.0,,8781.0,2023-02-27
15.0,Australia,11366361,,19373.0,,11314814.0,,32174.0,36.0,436014.0,743.0,78835048.0,"3,024,116",26068792.0,Australia/Oceania,2.0,1346.0,0.0,,,1234.0,2023-02-27
16.0,Argentina,10044125,,130463.0,,9909871.0,913.0,3791.0,363.0,218302.0,2836.0,35716069.0,"776,264",46010234.0,South America,5.0,353.0,1.0,,,82.0,2023-02-27
17.0,Taiwan,10033107,7744.0,17908.0,44.0,9690990.0,23339.0,324209.0,,419996.0,750.0,30742304.0,"1,286,903",23888595.0,Asia,2.0,1334.0,1.0,3240.0,2.0,13572.0,2023-02-27
18.0,Netherlands,8595257,1107.0,22992.0,,8558606.0,479.0,13659.0,53.0,499392.0,1336.0,25984435.0,"1,509,718",17211447.0,Europe,2.0,749.0,1.0,640.0,,794.0,2023-02-27
19.0,Iran,7567824,122.0,144845.0,3.0,7339283.0,78.0,83696.0,282.0,87975.0,1684.0,55034937.0,"639,771",86022837.0,Asia,11.0,594.0,2.0,10.0,0.03,973.0,2023-02-27
20.0,Mexico,7450992,7841.0,332986.0,48.0,6687704.0,7415.0,430302.0,,56635.0,2531.0,19571192.0,"148,759",131562772.0,North America,18.0,395.0,7.0,600.0,0.4,3271.0,2023-02-27
21.0,Indonesia,6735780,152.0,160911.0,3.0,6571457.0,270.0,3412.0,,24131.0,576.0,114158919.0,"408,975",279134505.0,Asia,41.0,1735.0,2.0,5.0,0.01,12.0,2023-02-27
22.0,Poland,6415708,429.0,118868.0,,5335940.0,,960900.0,696.0,169999.0,3150.0,38260137.0,"1,013,788",37739785.0,Europe,6.0,317.0,1.0,110.0,,25461.0,2023-02-27
23.0,Colombia,6359464,,142615.0,,6182304.0,,34545.0,342.0,123454.0,2769.0,36951507.0,"717,327",51512762.0,South America,8.0,361.0,1.0,,,671.0,2023-02-27
24.0,Austria,5905594,3454.0,21887.0,6.0,5831152.0,4551.0,52555.0,72.0,651349.0,2414.0,211273524.0,"23,302,116",9066710.0,Europe,2.0,414.0,0.0,3810.0,0.7,5796.0,2023-02-27
25.0,Greece,5849949,,36077.0,,5801783.0,,12089.0,115.0,567040.0,3497.0,102228365.0,"9,909,078",10316637.0,Europe,2.0,286.0,0.0,,,1172.0,2023-02-27
26.0,Portugal,5566708,,26117.0,,5537148.0,,3443.0,61.0,548954.0,2575.0,45968702.0,"4,533,148",10140570.0,Europe,2.0,388.0,0.0,,,340.0,2023-02-27
27.0,Ukraine,5382095,,111175.0,,5261929.0,,8991.0,,124608.0,2574.0,32603805.0,"754,855",43192122.0,Europe,8.0,389.0,1.0,,,208.0,2023-02-27
28.0,Chile,5164922,1606.0,64176.0,10.0,5095408.0,2210.0,5338.0,79.0,268305.0,3334.0,48430725.0,"2,515,856",19250195.0,South America,4.0,300.0,0.0,830.0,0.5,277.0,2023-02-27
29.0,Malaysia,5042585,190.0,36957.0,,4996409.0,177.0,9219.0,6.0,151972.0,1114.0,68079467.0,"2,051,756",33181072.0,Asia,7.0,898.0,0.0,60.0,,278.0,2023-02-27
30.0,Israel,4798654,965.0,12284.0,15.0,4781252.0,,5118.0,57.0,514546.0,1317.0,41373364.0,"4,436,346",9326000.0,Asia,2.0,759.0,0.0,1030.0,2.0,549.0,2023-02-27
31.0,DPRK,4772813,,74.0,,4772739.0,,0.0,,183636.0,3.0,,,25990679.0,Asia,5.0,351225.0,,,,,2023-02-27
32.0,Thailand,4728035,204.0,33911.0,9.0,4692636.0,,1488.0,,67468.0,484.0,17270775.0,"246,450",70078203.0,Asia,15.0,2067.0,4.0,30.0,0.1,21.0,2023-02-27
33.0,Belgium,4717655,,33717.0,,4658340.0,558.0,25598.0,43.0,404315.0,2890.0,36709556.0,"3,146,099",11668278.0,Europe,2.0,346.0,0.0,,,2194.0,2023-02-27
34.0,Czechia,4608142,106.0,42434.0,5.0,4557205.0,870.0,8503.0,32.0,429192.0,3952.0,56990911.0,"5,308,006",10736784.0,Europe,2.0,253.0,0.0,100.0,0.5,792.0,2023-02-27
35.0,Canada,4591149,1341.0,51249.0,27.0,4497620.0,1576.0,42280.0,99.0,119597.0,1335.0,66343123.0,"1,728,207",38388419.0,North America,8.0,749.0,1.0,350.0,0.7,1101.0,2023-02-27
36.0,Peru,4485684,68.0,219429.0,23.0,4264334.0,110.0,1921.0,38.0,133169.0,6514.0,38024834.0,"1,128,862",33684208.0,South America,8.0,154.0,1.0,20.0,0.7,57.0,2023-02-27
37.0,Switzerland,4389655,,14452.0,,4371249.0,,3954.0,39.0,500323.0,1647.0,23833472.0,"2,716,487",8773637.0,Europe,2.0,607.0,0.0,,,451.0,2023-02-27
38.0,Philippines,4076230,88.0,66108.0,11.0,4000837.0,24.0,9285.0,162.0,36230.0,588.0,34584000.0,"307,389",112508994.0,Asia,28.0,1702.0,3.0,8.0,0.1,83.0,2023-02-27
39.0,South Africa,4063237,914.0,102595.0,,3912506.0,,48136.0,192.0,66878.0,1689.0,26795090.0,"441,027",60756135.0,Africa,15.0,592.0,2.0,150.0,,792.0,2023-02-27
40.0,Romania,3340342,5211.0,67704.0,29.0,3260130.0,,12508.0,115.0,175518.0,3558.0,26676248.0,"1,401,701",19031335.0,Europe,6.0,281.0,1.0,2740.0,2.0,657.0,2023-02-27
41.0,Denmark,3175129,51.0,8255.0,1.0,3165922.0,240.0,952.0,19.0,544157.0,1415.0,129194046.0,"22,141,414",5834950.0,Europe,2.0,707.0,0.0,90.0,0.2,163.0,2023-02-27
42.0,Hong Kong,2883250,93.0,13451.0,,2844603.0,2735.0,25196.0,28.0,379161.0,1769.0,76127725.0,"10,011,143",7604299.0,Asia,3.0,565.0,0.0,120.0,,3313.0,2023-02-27
43.0,Sweden,2697827,,23633.0,,2670437.0,202.0,3757.0,9.0,264002.0,2313.0,19469139.0,"1,905,196",10218971.0,Europe,4.0,432.0,1.0,,,368.0,2023-02-27
44.0,Serbia,2491704,894.0,17821.0,5.0,2460154.0,778.0,13729.0,16.0,287958.0,2060.0,12387136.0,"1,431,540",8653016.0,Europe,3.0,486.0,1.0,1030.0,0.6,1587.0,2023-02-27
45.0,Iraq,2465545,,25375.0,,2439497.0,,673.0,21.0,58474.0,602.0,19544451.0,"463,523",42164965.0,Asia,17.0,1662.0,2.0,,,16.0,2023-02-27
46.0,Singapore,2222006,,1722.0,,2149583.0,,70701.0,1.0,373852.0,290.0,24756666.0,"4,165,302",5943546.0,Asia,3.0,3452.0,0.0,,,11895.0,2023-02-27
47.0,New Zealand,2216852,1297.0,3904.0,6.0,2205354.0,1176.0,7594.0,,452585.0,797.0,7768604.0,"1,586,011",4898203.0,Australia/Oceania,2.0,1255.0,1.0,2650.0,1.0,1550.0,2023-02-27
48.0,Hungary,2194969,,48745.0,,2142682.0,,3542.0,6.0,228494.0,5074.0,11394556.0,"1,186,160",9606259.0,Europe,4.0,197.0,1.0,,,369.0,2023-02-27
49.0,Bangladesh,2037773,,29445.0,,1998448.0,,9880.0,,12138.0,175.0,15254399.0,"90,862",167885689.0,Asia,82.0,5702.0,11.0,,,59.0,2023-02-27
50.0,Slovakia,1862779,19.0,21017.0,,1840582.0,13.0,1180.0,20.0,341156.0,3849.0,7402309.0,"1,355,686",5460193.0,Europe,3.0,260.0,1.0,30.0,,216.0,2023-02-27
51.0,Georgia,1825598,,16965.0,,1776548.0,,32085.0,,459995.0,4275.0,16920079.0,"4,263,340",3968738.0,Asia,2.0,234.0,0.0,,,8084.0,2023-02-27
52.0,Jordan,1746997,,14122.0,,1731007.0,,1868.0,59.0,169597.0,1371.0,17201885.0,"1,669,945",10300869.0,Asia,6.0,729.0,1.0,,,181.0,2023-02-27
53.0,Ireland,1702523,,8629.0,,1692064.0,126.0,1830.0,11.0,339135.0,1719.0,13024205.0,"2,594,360",5020199.0,Europe,3.0,582.0,0.0,,,365.0,2023-02-27
54.0,Pakistan,1576939,23.0,30643.0,,1538689.0,,7607.0,13.0,6872.0,134.0,30570862.0,"133,213",229488994.0,Asia,146.0,7489.0,8.0,1.0,,33.0,2023-02-27
55.0,Norway,1478979,72.0,5112.0,,1473203.0,28.0,664.0,20.0,268351.0,928.0,11002430.0,"1,996,315",5511370.0,Europe,4.0,1078.0,1.0,130.0,,120.0,2023-02-27
56.0,Finland,1462169,,8892.0,,1451702.0,96.0,1575.0,21.0,263219.0,1601.0,12047792.0,"2,168,835",5554960.0,Europe,4.0,625.0,0.0,,,284.0,2023-02-27
57.0,Kazakhstan,1407823,472.0,13846.0,,1383020.0,,10957.0,24.0,73305.0,721.0,11575012.0,"602,707",19205043.0,Asia,14.0,1387.0,2.0,250.0,,571.0,2023-02-27
58.0,Slovenia,1327637,121.0,7071.0,,1316886.0,124.0,3680.0,6.0,638891.0,3403.0,2836500.0,"1,364,992",2078034.0,Europe,2.0,294.0,1.0,580.0,,1771.0,2023-02-27
59.0,Lithuania,1304132,64.0,9586.0,1.0,1288956.0,598.0,5590.0,5.0,489961.0,3601.0,10376092.0,"3,898,283",2661708.0,Europe,2.0,278.0,0.0,240.0,0.4,2100.0,2023-02-27
60.0,Bulgaria,1296773,105.0,38216.0,5.0,1255613.0,103.0,2944.0,25.0,189459.0,5583.0,11052747.0,"1,614,813",6844597.0,Europe,5.0,179.0,1.0,150.0,0.7,430.0,2023-02-27
61.0,Morocco,1272446,1.0,16296.0,,1256083.0,6.0,67.0,3.0,33687.0,431.0,12982046.0,"343,688",37772756.0,Africa,30.0,2318.0,3.0,3.0,,2.0,2023-02-27
62.0,Croatia,1268992,326.0,17971.0,21.0,1250549.0,374.0,472.0,10.0,312615.0,4427.0,5503682.0,"1,355,825",4059286.0,Europe,3.0,226.0,1.0,800.0,5.0,116.0,2023-02-27
63.0,Guatemala,1235996,26.0,20169.0,1.0,1214657.0,45.0,1170.0,5.0,66508.0,1085.0,6917051.0,"372,204",18584039.0,North America,15.0,921.0,3.0,10.0,0.05,63.0,2023-02-27
64.0,Lebanon,1231840,127.0,10828.0,3.0,1087587.0,,133425.0,74.0,184273.0,1620.0,4795578.0,"717,380",6684849.0,Asia,5.0,617.0,1.0,190.0,0.4,19959.0,2023-02-27
65.0,Costa Rica,1199055,,9214.0,,860711.0,,329130.0,52.0,231373.0,1778.0,4659757.0,"899,158",5182354.0,North America,4.0,562.0,1.0,,,63510.0,2023-02-27
66.0,Bolivia,1192933,45.0,22365.0,,1157318.0,207.0,13250.0,220.0,99472.0,1865.0,2705422.0,"225,590",11992656.0,South America,10.0,536.0,4.0,40.0,,1105.0,2023-02-27
67.0,Tunisia,1150793,,29330.0,,,,,44.0,95528.0,2435.0,5001397.0,"415,169",12046656.0,Africa,10.0,411.0,2.0,,,951.0,2023-02-27
68.0,Cuba,1112593,10.0,8530.0,,1103971.0,,92.0,,98410.0,754.0,14317196.0,"1,266,375",11305652.0,North America,10.0,1325.0,1.0,9.0,,8.0,2023-02-27
69.0,Ecuador,1056578,,36008.0,,1020570.0,4571.0,0.0,759.0,58331.0,1988.0,3082403.0,"170,173",18113361.0,South America,17.0,503.0,6.0,,,,2023-02-27
70.0,UAE,1051930,68.0,2349.0,,1035074.0,99.0,14507.0,,104340.0,233.0,199206191.0,"19,759,020",10081785.0,Asia,10.0,4292.0,0.0,70.0,,1439.0,2023-02-27
71.0,Uruguay,1034303,257.0,7617.0,,1026186.0,191.0,500.0,18.0,295852.0,2179.0,6114822.0,"1,749,083",3496016.0,South America,3.0,459.0,1.0,740.0,,143.0,2023-02-27
